target_id,sequence_length,temporal_cutoff,source_dataset,historical_split,mmseqs_sequence_similarity_cluster,native_scored_or_supervised,affected_tuning_or_method_decision,failure_case_inspected,exposure_status,exposure_reasons,evidence_paths,v4_final_eligible
1F7Y_B,57,2000-11-22,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1F84_A,29,2000-11-17,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1F85_A,14,2000-11-17,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1F9L_A,22,2000-07-26,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FEQ_A,17,2000-11-22,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FFK_0,2706,2000-08-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FFK_9,122,2000-08-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FFZ_A,602,2000-08-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FHK_A,14,2001-03-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FIR_A,76,2001-01-17,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FKA_A,1479,2000-09-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FL8_A,17,2000-10-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FMN_A,35,1996-07-11,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FOQ_E,120,2000-12-22,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FQZ_A,27,2001-01-17,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FUF_A,14,2001-11-09,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1FYP_A,27,2001-03-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1G1X_D,41,2000-10-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1G1X_I,41,2000-10-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1G1X_J,44,2000-10-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1G59_D,75,2001-09-01,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1G70_A,32,2001-02-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1GID_A,158,1996-12-31,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1GRZ_B,247,1998-11-24,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1GTR_B,74,1995-02-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1H3E_B,86,2002-10-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1H4S_T,77,2001-06-18,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HC8_C,58,2002-05-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HLX_A,20,1995-09-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HMH_E,34,1995-12-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HNW_A,1507,2001-02-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HOQ_A,12,2001-11-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HQ1_B,49,2001-01-03,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HR2_A,158,2001-04-12,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HR2_B,158,2001-04-12,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HS1_A,13,2003-09-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HS2_A,13,2001-08-29,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HS3_A,13,2003-09-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HS4_A,13,2003-09-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HS8_A,13,2003-09-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HVU_F,30,1999-01-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1HWQ_A,30,2001-05-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1I3X_A,19,2001-04-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1I3Y_A,19,2001-04-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1I46_A,13,2001-04-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1I4C_A,13,2001-04-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
1I6U_C,37,2001-08-03,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
