target_id,source_dataset,temporal_cutoff,sequence_length,normalized_sequence_sha256,canonical_sequence,native_residue_count,native_resolved_count,native_resolved_fraction,native_valid,used_for_p0_prior,development_exposed,native_score_or_supervision_exposed,failure_case_exposed,known_exposure_reason,later_date_scope,length_scope,technical_valid,later_eligible_pre_duplicate,exact_sequence_representative,exact_duplicate_excluded,later_eligible_exact_deduplicated,mmseqs_sequence_similarity_cluster,exposed_cluster,drfold_structural_overlap_status,drfold_language_model_provenance_status,boltz_overlap_status,external_exposure_status,provisional_after_repository_audit,provisional_untouched,final_included,eligibility_state,evidence
1F5U_A,kaggle_train_v2,2000-08-21,18,ca583add02d1df3e16bb0221d3aa840babc575712683b213ab88bdef63542b84,True,18,18,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F6U_B,kaggle_train_v2,2000-10-09,19,66165706cf44035c13d0f15aa38abe92883a72f25312f2ae7597468533aabea2,True,19,18,0.9473684210526315,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F6X_A,kaggle_train_v2,2000-10-09,27,678329421f0937aacb4ac483d3a362abed17fb69352baa8bf2309aeb2a00632c,True,27,27,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F79_A,kaggle_train_v2,2000-10-09,27,b6eb96458cd3617760b51e10f6b2b387527bc1bce929e3729a98fdee96ec8f12,True,27,27,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F7U_B,kaggle_train_v2,2001-06-27,64,6acf4ec1ac41f629bae6b593f593c1eceb33aea6c158776d96ca6fad9d01319e,True,64,64,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F7V_B,kaggle_train_v2,2001-06-27,61,da88d29ba4672e2c9200b0ad8a62717f435f98aa91c1b259d3fafe9ad2c3810b,True,61,61,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F7Y_B,kaggle_train_v2,2000-11-22,57,a6b495c442a92f9fc34a1a6941859b0f77f0b7a8411aec8bdda50173771fe5ae,True,57,57,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F84_A,kaggle_train_v2,2000-11-17,29,9c4284eb922c53102502b8303854ab4ba81b51918e7d0eb49d87954811f1147d,True,29,29,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F85_A,kaggle_train_v2,2000-11-17,14,b34d98feec7a9666dcbe38466205201827ae68ffa0cbea37470245b31a2985c9,True,14,14,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1F9L_A,kaggle_train_v2,2000-07-26,22,664fff6ef92722ed06e057fc81ffc7c815b5f301cc54660bc9f0f92dc2138dc0,True,22,22,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FEQ_A,kaggle_train_v2,2000-11-22,17,85b7c7e32b2002f70d9c46a34479417cac426a8cf911e607f33a610b30b200a5,True,17,16,0.9411764705882353,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FFK_0,kaggle_train_v2,2000-08-14,2706,b6cd82e757c9ff54da47ba74c0d6b7937d438e09d08c35aca696f8f5115b5f01,True,2706,2706,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FFK_9,kaggle_train_v2,2000-08-14,122,dfd3de7e030b318feef57d595066feb0db93248ca32278cd4595d7a64d72074c,True,122,122,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FFZ_A,kaggle_train_v2,2000-08-28,602,44f028698cd5179ded4aa3b479b8b7213b7b3829b1ce4a4ec1c559dae32508fc,True,602,496,0.8239202657807309,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FHK_A,kaggle_train_v2,2001-03-21,14,ce454022cbfcd33ba3ecd0f1d894df52b3c9677b94f72c94128435ebb2939a75,True,14,14,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FIR_A,kaggle_train_v2,2001-01-17,76,27408d675e934c85f8717f3049764c0c80e1cf4522b89deef0a7631a195fc6e7,True,76,61,0.8026315789473685,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FKA_A,kaggle_train_v2,2000-09-04,1479,26bcd4b081157ac64b779956b0f64ef71acf8b3bbdaaaaed4df3413a6b209499,True,1479,1479,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FL8_A,kaggle_train_v2,2000-10-16,17,3239c32f90063de768ea689eea49ebbaa12a349f490a66674c20245b6346d836,True,17,14,0.8235294117647058,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FMN_A,kaggle_train_v2,1996-07-11,35,a99a31ecdaf435ade91d9528b9d45af224072e16ae1528596ecae44328f906bf,True,35,35,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FOQ_E,kaggle_train_v2,2000-12-22,120,ceee183f53d37322018adfae769d72c9cc602c0f0c4632d229abfb98b04fbeaa,True,120,109,0.9083333333333333,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FQZ_A,kaggle_train_v2,2001-01-17,27,82100a3406fdc8d30456dba52b72786c3a281dc4fdcaa2624cf73f1846088e20,True,27,27,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FUF_A,kaggle_train_v2,2001-11-09,14,860d4caba50157b106a9376d80d85306aca3c8d3634135ac0436855aed3d8a76,True,14,13,0.9285714285714286,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1FYP_A,kaggle_train_v2,2001-03-14,27,d5ca4348f83c40fe2a3fc79ba2de597dd0a2af2f63f83d6f1058f0a5b0109af3,True,27,27,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1G1X_D,kaggle_train_v2,2000-10-30,41,26e73ed18c0a18630c55a9928e5ed125dfb109a894cd9bb14cf472103a143a3c,True,41,40,0.975609756097561,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1G1X_I,kaggle_train_v2,2000-10-30,41,26e73ed18c0a18630c55a9928e5ed125dfb109a894cd9bb14cf472103a143a3c,True,41,41,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1G1X_J,kaggle_train_v2,2000-10-30,44,eee1252a6ca42e79b8e5648ce16b127c2adb478c5bb41a0662bc8d4e65132ca0,True,44,44,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1G59_D,kaggle_train_v2,2001-09-01,75,4ee0be19e291a390d50334567f8265f423cf9ebc88329e5d9155a650aaba6c2d,True,75,75,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1G70_A,kaggle_train_v2,2001-02-07,32,fa7b2bca709d39cc16d5045b6d1e45bb9bdc595b11687933184e09feac63acac,True,32,32,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1GID_A,kaggle_train_v2,1996-12-31,158,8a1e41513d99bd249b5eb07bd5db319f2b09d2c359b4f90b65d8a392bdd361de,True,158,158,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1GRZ_B,kaggle_train_v2,1998-11-24,247,6507e7e6f7c95541b00c79d2576b33ab15c2210f7012bb580cf6e02650274c6c,True,247,247,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1GTR_B,kaggle_train_v2,1995-02-07,74,ce84d211b7b383dac494845e07019d580b997b742300039da4c49a9f590c1747,True,74,74,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1H3E_B,kaggle_train_v2,2002-10-27,86,6ddb54771905707ca96ddd8199880c9bfbebadc2de119664db311d86e0f68f5a,True,86,79,0.9186046511627907,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1H4S_T,kaggle_train_v2,2001-06-18,77,d680463826c91f4054a0c6d934d7f1db4f48b70460fcfdf9f2dce48567045465,True,77,65,0.8441558441558441,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HC8_C,kaggle_train_v2,2002-05-23,58,23b2537cfb779a8ecbca46ecb0bc3e4185a9c4d268813c295c1bd784b9959745,True,58,57,0.9827586206896551,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HLX_A,kaggle_train_v2,1995-09-15,20,278f742087727f5ff552bbab1b3589c1325920da6dc64af5eb0b058e0d1f14ee,True,20,20,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HMH_E,kaggle_train_v2,1995-12-07,34,d3a6b36e33ec0b805fe349594e759afe225ec7f6c783900ebe0a551076b1de55,True,34,34,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HNW_A,kaggle_train_v2,2001-02-21,1507,e24bfe12137a5eb89204af9a51a29892ab543f4dc1ddfcc4b3381f7551348791,True,1507,1507,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HOQ_A,kaggle_train_v2,2001-11-07,12,9b8a60c410451981bf7d3aacb27718190f221204e418762624c03c9ef76cdd6e,True,12,12,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HQ1_B,kaggle_train_v2,2001-01-03,49,f5f9d078a6e003ea031f9e9a31baeea5c449c361aac6753309f94caf3cab1193,True,49,48,0.9795918367346939,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HR2_A,kaggle_train_v2,2001-04-12,158,8082a35ee8de8599b1861024d3e07470d82e3f2f2cf8204b8f7c75ecfe6e9d67,True,158,157,0.9936708860759493,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HR2_B,kaggle_train_v2,2001-04-12,158,8082a35ee8de8599b1861024d3e07470d82e3f2f2cf8204b8f7c75ecfe6e9d67,True,158,158,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HS1_A,kaggle_train_v2,2003-09-02,13,1fb38eb8beb9fb51c42e7de343f0dc74c35d3c82df2f9dcc7a9fe109b1c33f3e,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HS2_A,kaggle_train_v2,2001-08-29,13,301fbdbe836e42129d6a54b2abb7d142fe0b058086e3054f32aa917d1b434789,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HS3_A,kaggle_train_v2,2003-09-02,13,f0be565a1e8af11bedf09d6753a3c9e3d06e7348cc26308494734b2069e2b041,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HS4_A,kaggle_train_v2,2003-09-02,13,1d89fa5e04a61a812716ec426d4f0076973fa6793f5ef1c9134b1f6d4aa2b7c9,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HS8_A,kaggle_train_v2,2003-09-02,13,b38f39d12cc31d8a97a31911307a52a7af90e72bbcf5b3356e538451c767d9e1,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HVU_F,kaggle_train_v2,1999-01-13,30,d5b9b4d00e738b8e59043222117561ed14ecde168927f310a7f92e979a925403,True,30,30,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1HWQ_A,kaggle_train_v2,2001-05-16,30,1904d068fc830212884adf1e0ae2dd4fb27624cb601fe8250a9b09b3c3e239c3,True,30,30,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1I3X_A,kaggle_train_v2,2001-04-04,19,23b376e7cafed8fe54e00e71dd5aa895c230bf95440a84bcc322b872a7f363e5,True,19,19,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1I3Y_A,kaggle_train_v2,2001-04-04,19,23b376e7cafed8fe54e00e71dd5aa895c230bf95440a84bcc322b872a7f363e5,True,19,18,0.9473684210526315,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1I46_A,kaggle_train_v2,2001-04-21,13,1e4b9bdab0aff515a1ff8cab71301f7a90d02d0b76fcb33e7657291939ab1d3f,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1I4C_A,kaggle_train_v2,2001-04-21,13,148f127a55f465139d5a41b1a493a629c8ceb35527166b6550ef450d8d63f0c9,True,13,13,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1I6U_C,kaggle_train_v2,2001-08-03,37,c4dea87dd79cc7a6187812ed5d5947126690238430d6313f4f819fbb202171e4,True,37,37,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
1I95_A,kaggle_train_v2,2001-04-12,1514,c8b3f9b367ba18d97e8ed9d234e61f8e588c83a2ff672b2987933fe524213916,True,1514,1514,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
